Date,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2015-03-17,28.334394454956055,28.396844044080183,28.024375636358634,28.080134441165704,204092400
2015-03-18,28.653335571289062,28.807230420754014,28.184961940040978,28.325473518928288,261083600
2015-03-19,28.43698501586914,28.827296574910484,28.414681838534307,28.715778986612957,183238000
2015-03-20,28.080127716064453,28.63771392897136,27.91508216981804,28.604260015398168,274780400
2015-03-23,28.3723087310791,28.515051128701085,28.218413892358317,28.352236379049575,150838800
2015-03-24,28.256332397460938,28.55742790071318,28.227336729995056,28.37677161973604,131369200
2015-03-25,27.518077850341797,28.285319357030684,27.518077850341797,28.222869783532424,206620800
2015-03-26,27.709896087646484,27.852638496598882,27.344118452002995,27.379804905052964,190291600
2015-03-27,27.489089965820312,27.812490343592277,27.41325881028015,27.783496378525207,158184800
2015-03-30,28.184955596923828,28.191646379895,27.65636162109748,27.667514060465003,188398800
2015-03-31,27.752267837524414,28.211719769136778,27.73665544280817,28.122505355776788,168362400
2015-04-01,27.71212387084961,27.90616510933058,27.45563304801804,27.839253868027196,162485600
2015-04-02,27.95077133178711,28.00429930359269,27.69874216714662,27.886090919277912,128880400
2015-04-06,28.403535842895508,28.439222296026028,27.729970205482548,27.76119500115988,148776000
2015-04-07,28.10466766357422,28.575270397460066,28.097976879444715,28.46821444814077,140049200
2015-04-08,28.013219833374023,28.191648667996017,27.872708274705047,28.06897863149046,149316800
2015-04-09,28.227333068847656,28.23179472555157,27.803567569642333,28.068978288327784,129936000
2015-04-10,28.34777069091797,28.372304696547733,27.937386781517116,28.091279896730754,160752000
2015-04-13,28.29201316833496,28.675635664369466,28.238485199838177,28.63102590431251,145460400
2015-04-14,28.16934585571289,28.3901502226733,28.08236226564899,28.325469811821563,102098400
2015-04-15,28.276403427124023,28.354465409679758,28.1046670655014,28.19388148911807,115881600
2015-04-16,28.140352249145508,28.34777506407189,28.126970680964327,28.16488625856008,113476000
2015-04-17,27.823637008666992,28.133655753836106,27.758956606215577,28.002065822438016,207828000
2015-04-20,28.459291458129883,28.57526901455029,27.917315848762083,28.006530269959693,188217200
2015-04-21,28.305400848388672,28.593114787416958,28.251871169925256,28.570813307159423,129740400
2015-04-22,28.686784744262695,28.74254354117084,28.17380483368184,28.32323800100604,150618000
2015-04-23,28.920974731445312,29.088251135816996,28.57973113878685,28.615417588498797,183083600
2015-04-24,29.05702781677246,29.135091504070484,28.82284015812573,29.10386670980074,178103600
2015-04-27,29.585622787475586,29.69268215143176,29.25106993241971,29.509791623775687,387816800
2015-04-28,29.11948013305664,30.007159427518268,28.89867742548256,29.989319603333566,475696000
2015-04-29,28.691255569458008,29.34920890257928,28.615424398209694,29.030270115903615,253544400
2015-04-30,27.912845611572266,28.69123770400841,27.78571566122239,28.69123770400841,332781600
2015-05-01,28.76038932800293,29.023572642555443,27.94631218188357,28.12473932691889,234050400
2015-05-04,28.704631805419922,29.121709976263308,28.606495765221478,28.88306066003097,203953200
2015-05-05,28.057830810546875,28.6488727707442,28.05336915332445,28.581961525397052,197085600
2015-05-06,27.88163185119629,28.269712636977108,27.513623417372457,28.227335402903112,288564000
2015-05-07,28.054086685180664,28.23773942450763,27.776366574993446,27.944341703965602,175763600
2015-05-08,28.582645416259766,28.582645416259766,28.24445504869353,28.372116064317304,222201600
2015-05-11,28.29149627685547,28.569214730234957,28.136958582513895,28.531140770644967,168143200
2015-05-12,28.19070816040039,28.41691344970307,27.955542283275328,28.13023615371956,192640000
2015-05-13,28.222063064575195,28.48634401421668,28.19070784247633,28.253418286674062,138776800
2015-05-14,28.880525588989258,28.880525588989258,28.47962641777774,28.53561813214859,180814000
2015-05-15,28.840206146240234,29.001462517612925,28.71478528349752,28.90739687055589,152832000
2015-05-18,29.158248901367188,29.276951075377166,28.748389097394412,28.752869391922168,203531600
2015-05-19,29.131364822387695,29.312777392972247,29.035057316328558,29.27022315197837,178532800
2015-05-20,29.129127502441406,29.3351765910795,28.967871099600664,29.11569003844849,145819600
2015-05-21,29.42698860168457,29.480741847323422,29.077601048684773,29.131354294323625,158921600
2015-05-22,29.684560775756836,29.78086828529664,29.42923873802828,29.474034835932816,182384000
2015-05-26,29.03058624267578,29.767439200555813,28.918602801323118,29.698010013711308,282790400
2015-05-27,29.572586059570312,29.621859047780447,29.126894144574283,29.191843037689388,183332800
2015-05-28,29.51434898376465,29.552422935284834,29.36205317768391,29.532266740502852,122933200
2015-05-29,29.17839813232422,29.440438911472597,29.093289643939027,29.391165935824603,203538000
2015-06-01,29.236631393432617,29.42700458485896,29.126889822989888,29.178401242125513,128451200
2015-06-02,29.106727600097656,29.263503680744094,28.96338898101202,29.08432955252149,134670400
2015-06-03,29.142566680908203,29.326221146183553,29.093293698393502,29.2635106988854,123934000
2015-06-04,28.97235107421875,29.245590897273896,28.871566677919382,29.02162405329183,153800400
2015-06-05,28.813329696655273,29.0462571005717,28.748380823281174,29.003702858464138,142507200
2015-06-08,28.62296485900879,28.93875894592509,28.405716735453293,28.869326349947787,210699200
2015-06-09,28.537858963012695,28.6856779215358,28.134719610982856,28.376602538708095,224301600
2015-06-10,28.86484146118164,28.96786427248896,28.634154228372235,28.649831835579572,156349200
2015-06-11,28.799896240234375,29.156002709304314,28.775259750190756,28.932035860712467,141563600
2015-06-12,28.48186492919922,28.741667304738165,28.468427464509798,28.7103120813085,147544800
2015-06-15,28.42586898803711,28.497538303610035,28.15486933512914,28.242216260085787,175955600
2015-06-16,28.578163146972656,28.634154846597887,28.302684941705905,28.450502140176365,125976400
2015-06-17,28.510976791381836,28.64087624799022,28.385554210588214,28.605042445428634,131672400
2015-06-18,28.64087677001953,28.737182572460274,28.493059555070516,28.495299701749957,141628800
2015-06-19,28.35420036315918,28.627440169415465,28.309407680609198,28.602803681393585,218867600
2015-06-22,28.580415725708008,28.681200145381606,28.461713544264764,28.553539083053536,136157200
2015-06-23,28.450498580932617,28.580399717907586,28.416903223614145,28.551284652888032,121075600
2015-06-24,28.6923885345459,29.070892995104312,28.47066186824105,28.490818061209136,221123600
2015-06-25,28.55577278137207,28.936515734964463,28.55577278137207,28.860367827738553,127752400
2015-06-26,28.387794494628906,28.665512873567515,28.334042936160746,28.59384355936622,176267200
2015-06-29,27.89059066772461,28.32508688966341,27.879393350820546,28.098879899931916,196645600
2015-06-30,28.092151641845703,28.246689257807333,27.96449065305635,28.12350685251461,177482800
2015-07-01,28.35420036315918,28.43034997397172,28.217580460031034,28.42139109571546,120955200
2015-07-02,28.3183650970459,28.37435680170869,28.168306029913897,28.316124950414647,108844000
2015-07-06,28.219823837280273,28.271336965967965,27.96226161130483,27.98241951687184,112241600
2015-07-07,28.150388717651367,28.25341324455203,27.720371146535417,28.195181395875604,187787200
2015-07-08,27.451616287231445,27.9152275908007,27.444897555238352,27.879393783927053,243046400
2015-07-09,26.891691207885742,27.785318181695416,26.701319786620353,27.738285362940267,314380000
2015-07-10,27.610626220703125,27.738287225533934,27.14701502329322,27.31051153552337,245418000
2015-07-13,28.143680572509766,28.166076920045853,27.843564047584493,28.00258033644203,165762000
2015-07-14,28.132471084594727,28.302686338299388,28.004810071499016,28.22877688105157,127072400
2015-07-15,28.40347671508789,28.47738618793802,28.125758291061004,28.157113514318965,134596800
2015-07-16,28.781972885131836,28.795413764102385,28.522172279828073,28.609519197094357,144889600
2015-07-17,29.03058624267578,29.03058624267578,28.737190173125953,28.90964562969881,184658800
2015-07-20,29.579301834106445,29.78087062063352,29.272464943218825,29.33293694616204,235600800
2015-07-21,29.28366470336914,29.769672342270248,29.187360601323384,29.753996440351017,307025600
2015-07-22,28.045124053955078,28.107834486983236,27.32171051013763,27.32171051013763,461802400
2015-07-23,28.031686782836914,28.463941086110378,28.009288734833575,28.264610761744994,203998000
2015-07-24,27.883869171142578,28.161587550306,27.749489420497778,28.06752189572776,168649200
2015-07-27,27.496408462524414,27.68454149849545,27.35083138209292,27.56807778367257,177822000
2015-07-28,27.633028030395508,27.751731890613442,27.44713685232689,27.633028030395508,134472400
2015-07-29,27.545677185058594,27.659900735365955,27.384420810208464,27.58151269446135,148046800
2015-07-30,27.406824111938477,27.451616798547704,27.259005170411385,27.395625085920436,134513200
2015-07-31,27.167179107666016,27.467293861163242,27.07983217441047,27.458334982274028,171540000
2015-08-03,26.52663803100586,27.451620637829638,26.32058720108409,27.211976142618397,279904000
2015-08-04,25.675552368164062,26.360890190742786,25.364238670408955,26.298179763674273,496554400
2015-08-05,25.845767974853516,26.302660432687535,25.106676882442102,25.29704831269019,397250400
2015-08-06,25.90201187133789,26.210235863801156,25.674782736184984,26.09099643879774,211612000
2015-08-07,25.98975372314453,26.15399028837223,25.760274305536523,25.778273162417868,154681600
2015-08-10,26.934682846069336,26.99542686441503,26.216994045857348,26.216994045857348,219806400
2015-08-11,25.533050537109375,26.58821021293682,25.497054529831722,26.50496676412921,388331200
2015-08-12,25.9267635345459,25.967260110690887,24.664622247237084,25.317066322254924,404870000
2015-08-13,25.906522750854492,26.187748569434184,25.769284414070306,26.106755396365937,194143200
2015-08-14,26.0887508392334,26.167493707960098,25.6500393445662,25.719782783086163,171718000
2015-08-17,26.358734130859375,26.46897417022502,25.985265422954708,26.10675518155745,163538800
2015-08-18,26.21024513244629,26.421727487934323,26.100005097049085,26.194496555960974,138242800
2015-08-19,25.87502098083496,26.214740473223504,25.80077696602189,26.120249026988247,193146000
2015-08-20,25.344064712524414,25.726531042606496,25.11458354130257,25.665787036380564,274006400
2015-08-21,23.793949127197266,25.175329896555905,23.76920112347376,24.844608134492457,513102000
2015-08-24,23.200002670288086,24.477892689076736,20.698217502105816,21.34391251384925,648825200
2015-08-25,23.339487075805664,24.997594723719715,23.285492212156004,24.997594723719715,414406400
2015-08-26,24.678123474121094,24.72311890919554,23.63421358890838,24.09317251935836,387098400
2015-08-27,25.404808044433594,25.476801765236914,24.75236398414154,25.24957260310294,338464400
2015-08-28,25.488054275512695,25.49255313260234,25.094338196232183,25.236075366845448,212657600
2015-08-31,25.368812561035156,25.76702746189481,25.19782682695612,25.20457597022168,224917200
2015-09-01,24.23491096496582,25.17082938610374,24.153917810116816,24.781613901963713,307383600
2015-09-02,25.274314880371094,25.274314880371094,24.552127500351563,24.799607485547245,247555200
2015-09-03,24.831111907958984,25.37331431528775,24.756867890627888,25.308069728827025,212935600
2015-09-04,24.58363151550293,24.849108714933806,24.412647480691515,24.516138359592922,199985200
2015-09-08,25.267576217651367,25.323821380074396,24.819865205374594,25.14158760309295,219374400
2015-09-09,24.781612396240234,25.652286183266472,24.696118673279862,25.593792465569646,340043200
2015-09-10,25.326065063476562,25.485801077131274,24.72536729738088,24.808609017523573,251571200
2015-09-11,25.695039749145508,25.695039749145508,25.14383784497767,25.150586989821715,199662000
2015-09-14,25.94251823425293,26.297988073643577,25.84127762821442,26.228244621326656,233453600
2015-09-15,26.160747528076172,26.216992685890737,25.742283416618527,26.08200465042898,173364800
2015-09-16,26.189985275268555,26.219232127306498,25.97175387858425,26.1539875652539,148694000
2015-09-17,25.62978744506836,26.207987471147636,25.584792015332592,26.021254892925143,256450400
2015-09-18,25.524051666259766,25.71528657402858,25.16858357705424,25.24507616698898,297141200
2015-09-21,25.920015335083008,25.956013055840767,25.571296426687674,25.573544996885683,200888000
2015-09-22,25.512800216674805,25.688284808894235,25.31481619142971,25.508299643483372,201384800
2015-09-23,25.71978187561035,25.809774458036703,25.490302421065618,25.564544713836543,143026800
2015-09-24,25.872774124145508,25.985264446424402,25.281075646886322,25.47905799616938,200878000
2015-09-25,25.807523727416992,26.25298605870687,25.652286568314114,26.196740910216345,224607600
2015-09-28,25.29681968688965,25.776027755933967,25.29681968688965,25.61404144626665,208436000
2015-09-29,24.536386489868164,25.537551304124786,24.266410425611298,25.384564409988307,293461600
2015-09-30,24.815359115600586,25.09433455930551,24.46213966718258,24.786110541126295,265892000
2015-10-01,24.653377532958984,24.662376964020137,24.142670548150836,24.53863693251174,255716400
2015-10-02,24.83336067199707,24.975099563728357,24.196666810262887,24.30015769138034,232079200
2015-10-05,24.92335319519043,25.056092655609703,24.538636535004574,24.72087029075947,208258800
2015-10-06,25.042591094970703,25.139332825717407,24.696120750353806,24.889604211847214,192787200
2015-10-07,24.92335319519043,25.14608353183152,24.615130839552243,25.139334387761476,187062400
2015-10-08,24.635377883911133,24.790615060941857,24.345152678206958,24.790615060941857,247918400
2015-10-09,25.224828720092773,25.260824728140047,24.63312856778453,24.74786916908805,211064400
2015-10-12,25.107837677001953,25.36656574183045,25.071841669176738,25.362066884527035,121868800
2015-10-13,25.150585174560547,25.29907149981078,24.90085653455851,24.932353685868133,132197200
2015-10-14,24.795116424560547,25.089840517211396,24.64887866352077,25.03809593061439,177849600
2015-10-15,25.166330337524414,25.220325201523774,24.85810629411592,24.957098308502896,150694000
2015-10-16,24.981847763061523,25.197828948069066,24.86710716849112,25.14833293800082,156930400
2015-10-19,25.137088775634766,25.141587633388927,24.77261950476655,24.927856702510333,119036800
2015-10-20,25.596044540405273,25.686037132254842,24.93235239388829,25.049341561766585,195871200
2015-10-21,25.593793869018555,26.003258497677987,25.580293865646503,25.64778873310942,167180800
2015-10-22,25.985265731811523,25.985265731811523,25.670292470556934,25.722038776609992,166616400
2015-10-23,26.790691375732422,26.824438810431086,26.1719946999649,26.255236426893667,237467600
2015-10-26,25.935762405395508,26.576956750149606,25.854769254851234,26.565708750414164,265335200
2015-10-27,25.77153205871582,26.219243035377602,25.645541737713682,25.96276525244846,279537600
2015-10-28,26.833436965942383,26.840187826165888,26.111249403954748,26.306983155255754,342205600
2015-10-29,27.116914749145508,27.1529124734375,26.60845805054995,26.70519978900221,204909200
2015-10-30,26.88517951965332,27.272146394905423,26.87392980397935,27.220400105857035,197461200
2015-11-02,27.263153076171875,27.303649658622827,26.90993355230868,27.17766105387142,128813200
2015-11-03,27.575876235961914,27.782858007254344,27.155161832526762,27.175410982145596,182076000
2015-11-04,27.447628021240234,27.85709256732471,27.362136027298355,27.701855433345475,179544400
2015-11-05,27.321104049682617,27.721025250712767,27.153906241720836,27.5312317001019,158210800
2015-11-06,27.352737426757812,27.52219516245733,27.25332339400709,27.364035298663072,132169200
2015-11-09,27.242021560668945,27.522191160283228,27.124531639480047,27.330139432513867,135485600
2015-11-10,26.383438110351562,26.67716553216662,26.223018332650877,26.412811886820972,236511600
2015-11-11,26.234315872192383,26.530301485518486,26.030966253802514,26.2930617005746,180872000
2015-11-12,26.146198272705078,26.39473593171521,26.130382286872063,26.268208045051107,130102400
2015-11-13,25.382505416870117,26.112304067185928,25.36668943243915,26.02870430730052,183249600
2015-11-16,25.798250198364258,25.811806267936472,25.07974920620687,25.165607186520113,152426800
2015-11-17,25.687532424926758,25.994815906553306,25.603932659370976,25.965442130751285,110467600
2015-11-18,26.500926971435547,26.54611500518527,26.096487691267434,26.15523351419247,186698800
2015-11-19,26.837583541870117,27.056749134258332,26.38117817716455,26.580007946889527,173183200
2015-11-20,26.955074310302734,27.095158250187996,26.853398647939915,26.932478569457885,137148400
2015-11-23,26.604862213134766,27.052231355323833,26.512224498168308,26.94829576942529,129930000
2015-11-24,26.86017608642578,26.966369860320388,26.46251656878648,26.509964520647546,171212800
2015-11-25,26.668123245239258,26.939256603726427,26.64326931094928,26.93473676632122,85553200
2015-11-27,26.61841583251953,26.753983375991258,26.570967881829596,26.726869522534326,52185600
2015-11-30,26.7291316986084,26.979929261873394,26.604862014535446,26.659088002215885,156721200
2015-12-01,26.512226104736328,26.844363534034464,26.403774121993987,26.830807467144968,139409600
2015-12-02,26.272727966308594,26.686205269283136,26.227539924767314,26.512227689341298,133546400
2015-12-03,26.028705596923828,26.387956866531066,25.80728180391958,26.333730877768634,166278000
2015-12-04,26.894071578979492,26.94377945630228,26.008372911196087,26.04904283593171,231108000
2015-12-07,26.7246150970459,27.081606483783677,26.618421303944242,26.882776689002103,128336800
2015-12-08,26.713315963745117,26.79691400307388,26.40377257203804,26.55289447050829,137238000
2015-12-09,26.12360382080078,26.591307078474028,26.00159405047561,26.58000920714622,185445600
2015-12-10,26.247875213623047,26.421852801434646,26.098753290740753,26.218503157673915,116850800
2015-12-11,25.57229995727539,26.07163516968972,25.49773814611241,26.02644713348899,187544800
2015-12-14,25.414142608642578,25.45933064929182,24.80635363617469,25.346358823855457,257274800
2015-12-15,24.964515686035156,25.486446737400176,24.932883710051023,25.292135042747123,213292400
2015-12-16,25.15656852722168,25.303432264121287,24.582673096442527,25.095564492042737,224954000
2015-12-17,24.623340606689453,25.36217560985274,24.623340606689453,25.31020781003621,179091200
2015-12-18,23.956804275512695,24.745347109680957,23.907096398068227,24.607523072875654,385813200
2015-12-21,24.250530242919922,24.259568194985434,23.8528689711029,24.239232371884757,190362400
2015-12-22,24.227937698364258,24.338649601228077,24.051700208086512,24.266347704119205,131157600
2015-12-23,24.53973960876465,24.593965601311073,24.221158239451306,24.236974225769565,130629600
2015-12-24,24.40869140625,24.62785701513054,24.390615501147582,24.62785701513054,54281600
2015-12-28,24.135303497314453,24.33187511678874,23.990699682004674,24.30927937004816,106816800
2015-12-29,24.569108963012695,24.725010613745606,24.144335574408643,24.16692959183629,123724800
2015-12-30,24.24827003479004,24.560071620173023,24.216638064844506,24.532959488112894,100855200
2015-12-31,23.782821655273438,24.182741032417283,23.68340592869663,24.17822291930593,163649200
2016-01-04,23.803159713745117,23.80767955142183,23.04624894131739,23.18407468563619,270597600
2016-01-05,23.206666946411133,23.916129712422602,23.13888490070683,23.893535697187836,223164000
2016-01-06,22.752525329589844,23.129852542884784,22.56499340636256,22.72089335584966,273829600
2016-01-07,21.79225730895996,22.62372974115171,21.7877391958982,22.29611224407437,324377600
2016-01-08,21.90749168395996,22.393270778364226,21.86230365258822,22.26674291147303,283192000
2016-01-11,22.262224197387695,22.38197403799693,21.9933507428638,22.361639939997467,198957600
2016-01-12,22.5853214263916,22.750261008321342,22.332263980796586,22.718629043098566,196616800
2016-01-13,22.00465965270996,22.863246513344826,21.984325544509073,22.666674848333653,249758400
2016-01-14,22.48590850830078,22.702815902427748,21.6318418927481,22.13343700951727,252680400
2016-01-15,21.945903778076172,22.07695149490277,21.545984318437906,21.7357761368932,319335600
2016-01-19,21.8397159576416,22.289343378027027,21.577620473155044,22.235117379924546,212350800
2016-01-20,21.86907958984375,22.18540095058089,21.107649095103756,21.487234383225776,289337600
2016-01-21,21.75837516784668,22.115364840881966,21.451091652054625,21.93009110846146,208646000
2016-01-22,22.91520118713379,22.92423913865743,22.226074190632893,22.284818289817064,263202000
2016-01-25,22.467836380004883,22.94005776578175,22.415868583710015,22.937797846687225,207178000
2016-01-26,22.592098236083984,22.793187885754612,22.158286973231352,22.578542172811318,300308000
2016-01-27,21.10765266418457,21.83293148087719,21.089576760785953,21.699625571891676,533478800
2016-01-28,21.259029388427734,21.356185191175744,20.874926014110095,21.191247352625417,222715200
2016-01-29,21.993350982666016,21.993350982666016,21.317780046470006,21.41719579016375,257666000
2016-02-01,21.787742614746094,21.851006550414006,21.555020969762147,21.796780566100505,163774000
2016-02-02,21.347150802612305,21.699622245793766,21.301961051042397,21.559536601646197,149428800
2016-02-03,21.769662857055664,21.880374724869604,21.25677170615983,21.464639379063087,183857200
2016-02-04,21.944591522216797,22.11042615711119,21.624283163266224,21.77648643832194,185886800
2016-02-05,21.358489990234375,22.01728232988202,21.28352532202926,21.92641412214322,185672400
2016-02-08,21.583393096923828,21.740139007118984,21.135868522754375,21.156312963279614,216085600
2016-02-09,21.57884407043457,21.79465627285637,21.33804480160271,21.419826012369537,177324800
2016-02-10,21.415283203125,21.887796514478033,21.37666477667315,21.79011349081531,169374400
2016-02-11,21.28579330444336,21.517507293988587,21.03363488043828,21.30623947206992,200298800
2016-02-12,21.35167694091797,21.46753395868016,21.1290516334015,21.397111915122284,161405600
2016-02-16,21.953676223754883,22.001381645287527,21.492522082438995,21.585660743574064,196231600
2016-02-17,22.289886474609375,22.310330910999106,21.84236199096535,21.96048944527315,179452800
2016-02-18,21.86734962463379,22.464805142772317,21.828729469345912,22.453445967717037,156084000
2016-02-19,21.817373275756836,21.98093570017723,21.762853045338996,21.80828628182605,141496800
2016-02-22,22.008197784423828,22.01274214855817,21.79011510148698,21.8787111372686,137123200
2016-02-23,21.510692596435547,21.921869067861888,21.47888898721841,21.899152451730608,127770400
2016-02-24,21.831005096435547,21.894612327183545,21.19947368662748,21.349406501819523,145022800
2016-02-25,21.980932235717773,21.980932235717773,21.637905634854945,21.819642018493074,110330800
2016-02-26,22.015016555786133,22.267173329381734,21.940050138496137,22.0808942438888,115964400
2016-02-29,21.965038299560547,22.31487983681167,21.955951303807204,22.003656731636827,140865200
2016-03-01,22.837364196777344,22.8918844264392,22.130866460248722,22.18311624133452,201628400
2016-03-02,22.887338638305664,22.919142245650974,22.635180227805993,22.83281841616608,132678400
2016-03-03,23.05772590637207,23.105431338198272,22.819197014073687,22.84873018603803,147822800
2016-03-04,23.4007511138916,23.568856205395058,23.028192947225968,23.25536264559122,184220400
2016-03-07,23.14177894592285,23.359861659206178,22.93505367822159,23.2599064323469,143315600
2016-03-08,22.950950622558594,23.11678523803637,22.807834359762932,22.894158207187257,126247600
2016-03-09,22.971397399902344,23.07589523896485,22.778301796007497,23.014558458170693,108806800
2016-03-10,22.98274803161621,23.225819434454287,22.75103580205243,23.037269983533044,134054400
2016-03-11,23.23037338256836,23.2349160138526,23.057723929924467,23.225829018116897,109632800
2016-03-14,23.289430618286133,23.37802837197383,23.12132557078069,23.150858733065522,100304400
2016-03-15,23.757402420043945,23.89370386345121,23.59156781290107,23.61655661306187,160270800
2016-03-16,24.073171615600586,24.15040847599913,23.759676343432734,23.76422070767214,153214000
2016-03-17,24.0345516204834,24.186754882417784,23.843728197697207,23.970942657443317,137682800
2016-03-18,24.061809539794922,24.193568356192465,23.89597666154192,24.157220379324066,176820800
2016-03-21,24.059541702270508,24.454816461194927,23.88462007764943,24.064084333288598,142010800
2016-03-22,24.243545532226562,24.373032164505062,23.900518872512087,23.90960586656967,129777600
2016-03-23,24.109519958496094,24.323060033956608,24.057271897373173,24.189030741089972,102814000
2016-03-24,24.005020141601562,24.136778974552172,23.827828065024534,23.959586897975147,104532000
2016-03-28,23.895973205566406,24.123142828638496,23.86644004534036,24.079980045641463,77645600
2016-03-29,24.46162986755371,24.486618669633938,23.825554105239394,23.82782628720133,124760400
2016-03-30,24.888708114624023,25.084074166526236,24.67062544269837,24.681984619293594,182404400
2016-03-31,24.75922393798828,24.96594918705855,24.734235133525566,24.925058573680207,103553600
2016-04-01,24.986392974853516,24.98866515697277,24.57975903386454,24.711517866106874,103496000
2016-04-04,25.243091583251953,25.486163034141835,25.049995998415604,25.084071791808306,149424800
2016-04-05,24.945499420166016,25.154496821306928,24.856903392803854,24.877349563131162,106314800
2016-04-06,25.20674705505371,25.211291419149813,24.806927939783694,25.040914162054687,105616400
2016-04-07,24.6569881439209,25.084066360220223,24.561577329614636,24.977296372853775,127207600
2016-04-08,24.68425750732422,24.936414249914318,24.572943119641355,24.74104992559084,94326800
2016-04-11,24.766033172607422,25.12723379828058,24.72287211994007,24.754675730607296,117630000
2016-04-12,25.08861541748047,25.10224504116999,24.684253738467856,24.83872742872724,108929200
2016-04-13,25.452091217041016,25.520241081306384,25.170401298443164,25.170401298443164,133029200
2016-04-14,25.465721130371094,25.53160054645402,25.29080123696737,25.356680653050294,101895600
